,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
0,"Somovilla, P",Feb 15 2016 ,Experimental determination of the streaming potential across cation-exchange membranes with different morphologies,JOURNAL OF MEMBRANE SCIENCE,"Liquid uptake and streaming potential have been determined in aqueous sodium chloride solutions for five different commercial sulfonated polymer cation-exchange membranes. The selected membranes have distinct morphologies and electrochemical properties. Differences in the liquid uptake properties of the membranes have been found, which have been analysed on the basis of the structure and the chemical properties of the membranes. In most of the membranes analyzed, the higher the liquid content of the membranes, the lower the effective concentration of fixed charges in the membranes. The streaming potential across the membranes increases linearly with the established pressure difference, and it is larger in heterogeneous membranes than in homogeneous ones. In general, the higher the membrane liquid content, the higher the streaming potential across the membranes. (C) 2015 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000366843000003,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DExperimental%2Bdetermination%2Bof%2Bthe%2Bstreaming%2Bpotential%2Bacross%2Bcation-exchange%2Bmembranes%2Bwith%2Bdifferent%2Bmorphologies%26rft.aufirst%3DP.%26rft.auinit%3DP%26rft.aulast%3DSomovilla%26rft.date%3D2016%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.memsci.2015.11.030%26rft.eissn%3D1873-3123%26rft.epage%3D24%26rft.genre%3Darticle%26rft.issn%3D0376-7388%26rft.jtitle%3DJOURNAL%2BOF%2BMEMBRANE%2BSCIENCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D16-24%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D16%26rft.stitle%3DJ%2BMEMBRANE%2BSCI%26rft.volume%3D500%26rft.au%3DSomovilla%252C%2BP%26rft.au%3DVillaluenga%252C%2BJPG%26rft.au%3DIzquierdo-Gil%252C%2BMA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=JOURNAL+OF+MEMBRANE+SCIENCE&SrcPubType=MD_FORMAT
1,"Churuksaeva, VV",Apr 2020 ,NUMERICAL MODELLING OF POLLUTION TRANSPORT IN TOM RIVER,VESTNIK TOMSKOGO GOSUDARSTVENNOGO UNIVERSITETA-MATEMATIKA I MEKHANIKA-TOMSK STATE UNIVERSITY JOURNAL OF MATHEMATICS AND MECHANICS,This work constructs a mathematical model and a computational method to get extensive data about the structure of a river stream essential for predicting the behavior of a river. The model proposed is based on depth-averaged Reynoldsaveraged Navier-Stokes equations. The solver is based on the finite volume method on a staggered structured grid and a high-order Monotonic Upwind Scheme for Conservation Laws for convective fluxes. The solution is obtained with a Semi-Implicit Method for Pressure Linked Equations iterative algorithm based on coupled correction of the depth and velocity fields at each time step. The principal innovation of the algorithm proposed is accounting for the variability of the water depth in the source term in the momentum equations. The results show that the approach proposed accurately predicts the flow field and concentration field and demonstrate the significant role of the flow turbulence in transport of pollution in the river stream.Show less,https://www.webofscience.com/wos/woscc/full-record/WOS:000528342000004,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DNUMERICAL%2BMODELLING%2BOF%2BPOLLUTION%2BTRANSPORT%2BIN%2BTOM%2BRIVER%26rft.aufirst%3DV.%2BV.%26rft.auinit%3DVV%26rft.aulast%3DChuruksaeva%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.17223%252F19988621%252F64%252F4%26rft.eissn%3D2311-2255%26rft.epage%3D62%26rft.genre%3Darticle%26rft.issn%3D1998-8621%26rft.issue%3D64%26rft.jtitle%3DVESTNIK%2BTOMSKOGO%2BGOSUDARSTVENNOGO%2BUNIVERSITETA-MATEMATIKA%2BI%2BMEKHANIKA-TOMSK%2BSTATE%2BUNIVERSITY%2BJOURNAL%2BOF%2BMATHEMATICS%2BAND%2BMECHANICS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D48-62%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D48%26rft.stitle%3DVESTN%2BTOMSK%2BGOS%2BU-MA%26rft.au%3DChuruksaeva%252C%2BVV%26rft.au%3DStarchenko%252C%2BAV&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=VESTNIK+TOMSKOGO+GOSUDARSTVENNOGO+UNIVERSITETA-MATEMATIKA+I+MEKHANIKA-TOMSK+STATE+UNIVERSITY+JOURNAL+OF+MATHEMATICS+AND+MECHANICS&SrcPubType=MD_FORMAT
2,"Moldovan, OT",Aug 2015 ,Temporal variability of fauna and the importance of sampling frequency in the hyporheic zone,HYDROBIOLOGIA,"Sampling of the hyporheic zone along a polluted stretch of the ArieAY River (Romania) showed contrasting biodiversity and abundance patterns at different time scales. The species considered in this study were Crustacea and Oligochaeta and only the more frequently occurring species were included in the analyses. Monthly composition of these species showed a little correlation with physical and chemical parameters. In contrast, when subsets of the monthly samples of the two most abundant species, Microcharon sp. and Diacyclops languidoides, were analyzed, there were strong correlations with at least some of the major physical and chemical parameters (temperature, flow rate, Al, and Fe) in each of the three possible seasonal series. However, correlations between seasonal series were sometimes contradictory and appeared to be artifacts related to sparse data. It is suggested that monthly or more frequent sampling is required for the complete assessment of biodiversity and processes in the hyporheic zone and to study the relationship between the hyporheos and the surface river ecosystem.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000356039300003,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DTemporal%2Bvariability%2Bof%2Bfauna%2Band%2Bthe%2Bimportance%2Bof%2Bsampling%2Bfrequency%2Bin%2Bthe%2Bhyporheic%2Bzone%26rft.aufirst%3DOana%2BTeodora%26rft.auinit%3DOT%26rft.aulast%3DMoldovan%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10750-015-2215-3%26rft.eissn%3D1573-5117%26rft.epage%3D38%26rft.genre%3Darticle%26rft.issn%3D0018-8158%26rft.issue%3D1%26rft.jtitle%3DHYDROBIOLOGIA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D27-38%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D27%26rft.stitle%3DHYDROBIOLOGIA%26rft.volume%3D755%26rft.au%3DMoldovan%252C%2BOT%26rft.au%3DLevei%252C%2BEA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=HYDROBIOLOGIA&SrcPubType=MD_FORMAT
3,"Lefebvre, S",Dec 2007 ,N-15-nitrate signature in low-order streams: Effects of land cover and agricultural practices,ECOLOGICAL APPLICATIONS,"Many studies have shown that intensive agricultural practices significantly increase the nitrogen concentration of stream surface waters, but it remains difficult to identify, quantify, and differentiate between terrestrial and in-stream sources or sinks of nitrogen, and rates of transformation. In this study we used the delta N-15-NO3 signature in a watershed dominated by agriculture as an integrating marker to trace (1) the effects of the land cover and agricultural practices on stream-water N concentration in the upstream area of the hydrographic network, (2) influence of the in-stream processes on the NO3-N loads at the reach scale (100 m and 1000 m long), and (3) changes in delta N-15-NO3 signature with increasing stream order (from first to third order). This study suggests that land cover and fertilization practices were the major determinants of delta N-15-NO3 signature in first-order streams. NO3-N loads and delta N-15-NO3 signature increased with fertilization intensity. Small changes in delta N-15-NO3 signature and minor inputs of groundwater were observed along both types of reaches, suggesting the NO3-N load was slightly influenced by in-stream processes. The variability of NO3-N concentrations and delta N-15 signature decreased with increasing stream order, and the delta N-15 signature was positively correlated with watershed areas devoted to crops, supporting a dominant effect of agriculture compared to the effect of in-stream N processing. Consequently, land cover and fertilization practices are integrated in the natural isotopic signal at the third-order stream scale. The GIS analysis of the land cover coupled with natural-abundance isotope signature (delta N-15) represents a potential tool to evaluate the effects of agricultural practices in rural catchments and the consequences of future changes in management policies at the regional scale.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000251739800017,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DN-15-nitrate%2Bsignature%2Bin%2Blow-order%2Bstreams%253A%2BEffects%2Bof%2Bland%2Bcover%2Band%2Bagricultural%2Bpractices%26rft.aufirst%3DS.%26rft.auinit%3DS%26rft.aulast%3DLefebvre%26rft.date%3D2007%26rft_id%3Dinfo%3Adoi%2F10.1890%252F06-1496.1%26rft.eissn%3D1939-5582%26rft.epage%3D2346%26rft.genre%3Darticle%26rft.issn%3D1051-0761%26rft.issue%3D8%26rft.jtitle%3DECOLOGICAL%2BAPPLICATIONS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2333-2346%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2333%26rft.stitle%3DECOL%2BAPPL%26rft.volume%3D17%26rft.au%3DLefebvre%252C%2BS%26rft.au%3DClement%252C%2BJC%26rft.au%3DMarmonier%252C%2BP&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=ECOLOGICAL+APPLICATIONS&SrcPubType=MD_FORMAT
4,"Selman, P",2010 ,Re-connecting with a Recovering River through Imaginative Engagement,ECOLOGY AND SOCIETY,"Imaginative engagement as a mode of citizen participation-the use of arts-based methods to involve people actively in shared learning experiences-holds promise as a means to increase awareness and understanding, and to build capacity, for sustainable use and management of rivers. We conducted a series of creative writing workshops in a former industrial area of northern England that were focused on a ""recovering"" river. Participants in the workshops found the process a positive experience and reported changes in their knowledge, attitudes, and actions about the use and management of river environments locally and more generally. The ""catchment consciousness"" of members appeared to increase, and their raised levels of interest led them to invest time in researching the history and geography of the river. We conclude that the method has significant potential for complementing collaborative approaches to river planning and management.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000283867400013,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B18%26rft.atitle%3DRe-connecting%2Bwith%2Ba%2BRecovering%2BRiver%2Bthrough%2BImaginative%2BEngagement%26rft.aufirst%3DPaul%26rft.auinit%3DP%26rft.aulast%3DSelman%26rft.date%3D2010%26rft.genre%3Darticle%26rft.issn%3D1708-3087%26rft.issue%3D3%26rft.jtitle%3DECOLOGY%2BAND%2BSOCIETY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DECOL%2BSOC%26rft.volume%3D15%26rft.au%3DSelman%252C%2BP%26rft.au%3DCarter%252C%2BC%26rft.au%3DMorgan%252C%2BC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=ECOLOGY+AND+SOCIETY&SrcPubType=MD_FORMAT
5,"Thouvenot, M",Jul 20 2007 ,Modelling nutrient exchange at the sediment-water interface of river systems,JOURNAL OF HYDROLOGY,"In-stream benthic processes can play a significant role on the water quality of overlying waters flowing through a river network. In order to better understand and quantify the fate of nutrients (nitrogen, phosphorus and sitica) during their travel through the river continuum, a deterministic benthic sub-model was developed with the purpose of being connected to a drainage network model. This benthic sub-model resolves the differential equations representing early diagenesis in the sediment, linking the sedimentation rate of organic matter onto the sediment to the resulting flux of nutrients across the sediment-water interface. The model has been developed for conditions where sedimentation prevails as well as for situations where net erosion prevents the built-up of a significant sediment layer and where only a biofilm can develop, attached to solid substrates. The benthic model was tested independently of the main water column biological-hydrological model. to which it is intended to be coupled. For this, three case studies were chosen from the literature representing various sedimentation /erosion conditions: the 8th order river Seine (France), the water storage basin of Mery s/Oise (France), and the headwater stream Orneau (Belgium). The general benthic model has been validated for ammonium, nitrate, oxygen and phosphorus fluxes across the sediment-water interface. The capability of the model to correctly predict the observed nutrients profiles within the sediment was also validated for organic carbon, ammonium and phosphorus. An uncertainty analysis showed that using two modelling objectives (observed fluxes and concentration profiles in the sediment) strongly reduces the uncertainty in parameters calibration. A sensitivity analysis illustrated the complexity of the interacting reactions driving each variable, and justifies the usefulness of the model. as a tool for understanding and predicting the behaviour of the benthic compartment of river systems. (c) 2007 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000248464900005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DModelling%2Bnutrient%2Bexchange%2Bat%2Bthe%2Bsediment-water%2Binterface%2Bof%2Briver%2Bsystems%26rft.aufirst%3DMarie%26rft.auinit%3DM%26rft.aulast%3DThouvenot%26rft.date%3D2007%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jhydrol.2007.05.001%26rft.eissn%3D1879-2707%26rft.epage%3D78%26rft.genre%3Darticle%26rft.issn%3D0022-1694%26rft.issue%3D1-2%26rft.jtitle%3DJOURNAL%2BOF%2BHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D55-78%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D55%26rft.stitle%3DJ%2BHYDROL%26rft.volume%3D341%26rft.au%3DThouvenot%252C%2BM%26rft.au%3DBillen%252C%2BG%26rft.au%3DGarnier%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=JOURNAL+OF+HYDROLOGY&SrcPubType=MD_FORMAT
6,"Samuels, R",Sep 15 2009 ,Effect of extreme rainfall events on the water resources of the Jordan River,JOURNAL OF HYDROLOGY,"As a response to climate change, shifting rainfall trends including increased multi-year droughts and an escalation in extreme rainfall events are expected in the Middle East. The purpose of this study is to evaluate the potential impact of these shifting trends on stream flow in the Jordan River and its tributaries. We use a non-homogeneous hidden Markov model to generate artificial daily rainfall simulations which capture independently shifting trends of increased droughts and escalated extreme. These simulations are then used as input into a hydrological model calibrated for the upper catchments of the Jordan River to compare the impact on stream flow and water resources between the different rainfall scenarios. We compare the predicted baseflow and surface flow components of the tested watersheds, and find that while an increase in extreme rainfall events increases the intensity and frequency of surface flow, the over all flow to the Jordan River, and the characteristics of the baseflow in the Jordan River system is not largely impacted. In addition, though it has been suggested that in the case of a multi-year drought the karstic nature of the aquifer might lead to more intense, non-linear reductions in stream flow, here we quantify and show the conditions when annual stream flow reduce linearly with rainfall, and when these relations will become non-linear. (C) 2009 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000270472100020,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DEffect%2Bof%2Bextreme%2Brainfall%2Bevents%2Bon%2Bthe%2Bwater%2Bresources%2Bof%2Bthe%2BJordan%2BRiver%26rft.aufirst%3DRana%26rft.auinit%3DR%26rft.aulast%3DSamuels%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jhydrol.2009.07.001%26rft.eissn%3D1879-2707%26rft.epage%3D523%26rft.genre%3Darticle%26rft.issn%3D0022-1694%26rft.issue%3D3-4%26rft.jtitle%3DJOURNAL%2BOF%2BHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D513-523%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D513%26rft.stitle%3DJ%2BHYDROL%26rft.volume%3D375%26rft.au%3DSamuels%252C%2BR%26rft.au%3DRimmer%252C%2BA%26rft.au%3DAlpert%252C%2BP&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=JOURNAL+OF+HYDROLOGY&SrcPubType=MD_FORMAT
7,"Ning, B",Dec 2011 ,COUPLING EFFECT OF SEEPAGE FLOW AND RIVER FLOW ON THE BANK FAILURE,JOURNAL OF HYDRODYNAMICS,"On the basis of the generalized physical model of the riverbank, the experiments were conducted to study the mechanisms of riverbank failure under the coupling effect of seepage flow and river flow. The experimental setup was specially designed, as well as test point location, parameters and procedures, and the main influencing factors were analyzed affecting riverbank failure based on the failure types, the variations of pore water pressure and soil displacement. The results indicated that the coupling effect has different influences on the bank failure in three aspects: the failure type, the process and the extent. In addition, the river flow played a more important role than the seepage flow in the coupling effect on the bank failure.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000300340800018,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DCOUPLING%2BEFFECT%2BOF%2BSEEPAGE%2BFLOW%2BAND%2BRIVER%2BFLOW%2BON%2BTHE%2BBANK%2BFAILURE%26rft.aufirst%3DBMH%26rft.auinit%3DB%26rft.aulast%3DNing%2BBo%26rft.date%3D2011%26rft_id%3Dinfo%3Adoi%2F10.1016%252FS1001-6058%252810%252960183-7%26rft.epage%3D840%26rft.genre%3Darticle%26rft.issn%3D1001-6058%26rft.issue%3D6%26rft.jtitle%3DJOURNAL%2BOF%2BHYDRODYNAMICS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D834-840%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D834%26rft.stitle%3DJ%2BHYDRODYN%26rft.volume%3D23%26rft.au%3DNing%252C%2BB%26rft.au%3DWu%252C%2BSQ%26rft.au%3DGeng%252C%2BYQ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=JOURNAL+OF+HYDRODYNAMICS&SrcPubType=MD_FORMAT
8,"Zhang, WS",Feb 2010 ,A Coupled Water Quantity-Quality Model for Water Allocation Analysis,WATER RESOURCES MANAGEMENT,"As the demand for water continuously increases with population growth and economic development, the gap between water supply and demand in China has become increasingly wide. In recent years worsening water pollution has caused this gap to become much more serious. Conventional allocation pattern, which mainly considers water quantity as the key factor, is no longer satisfying the water allocation need. A coupled water quantity-quality model in a river basin is presented in this paper to provide a tool for water allocation schemes analysis. The pollutants transport and hydrological cycling processes in a river basin are involved in the model. A river network is divided into different reaches. According to the division of river network, the areas out of the river are divided into a series of tanks. In each tank, hydrologic processes, pollutant loading production, water demand of users and water supply are calculated. In river network, hydrodynamics processes and water quality are simulated. Water quantity and quality exchanges between each tank and river are also considered. The time step of water quality calculation is 24 h, the same with that of water quantity calculation. In each time step period, the connections of river reaches and tanks are realized through the exchange of water quantity and quality between rivers and tanks: pollutants discharge from tanks to rivers and water intake from rivers to satisfy water demand in tanks. The water use in each tank includes three types: domestic, industrial and agricultural water use. Water allocation schemes are one of the input conditions of the model. Using the proposed model, in each tank, water demand and deficit of different uses, in both water quantity and quality, can be obtained under different water allocation schemes. According to the water deficit, water allocation schemes are analyzed to make proper allocation schemes. In this aspect, the proposed model can also be thought as a water allocation model. The model is tested and applied to the Jiaojiang River basin, Zhejiang Province, China, to analyze the different water resource allocation schemes.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000274045100005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2BCoupled%2BWater%2BQuantity-Quality%2BModel%2Bfor%2BWater%2BAllocation%2BAnalysis%26rft.aufirst%3DWanshun%26rft.auinit%3DWS%26rft.aulast%3DZhang%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs11269-009-9456-8%26rft.epage%3D511%26rft.genre%3Darticle%26rft.issn%3D0920-4741%26rft.issue%3D3%26rft.jtitle%3DWATER%2BRESOURCES%2BMANAGEMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D485-511%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D485%26rft.stitle%3DWATER%2BRESOUR%2BMANAG%26rft.volume%3D24%26rft.au%3DZhang%252C%2BWS%26rft.au%3DWang%252C%2BY%26rft.au%3DWu%252C%2BKB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=WATER+RESOURCES+MANAGEMENT&SrcPubType=MD_FORMAT
9,"Lorig, RC",Jun 1 2013 ,"Spatial and temporal distribution of native fish larvae in seasonal and perennial tributaries of the Sacramento River, CA, USA",JOURNAL OF FRESHWATER ECOLOGY,"Mediterranean climates with their pattern of seasonal rainfall and predictable annual flooding produce a wide variety of seasonally inundated aquatic habitats. Many studies have shown the benefits of these temporary habitats, such as floodplains, for the early life stages of fishes but little work has examined the use of seasonal streams or the differences in the abundance and distribution of native fish larvae between seasonal and perennial stream habitats. We compared the spatial and temporal distribution of fish larvae among two seasonal and two perennial tributaries of the Sacramento River, CA, USA during the winter and spring of 2004 and conducted a detailed examination of the distribution of fish larvae in Mud Creek, a seasonal stream, in 2006 and 2007. In 2004, both seasonal streams had higher average water temperatures (19.0 degrees C and 16.8 degrees C) and an earlier initial appearance of fish larvae (early March) than the perennial streams (15.5 degrees C and 13.3 degrees C; late March and early May). One of the seasonal streams (Mud Creek) yielded significantly higher catch per unit effort (CPUE) of fish larvae (1131 larvae per 10m(3), 95.6% of total CPUE) as well as the highest diversity (0.92 compared to 0.09 or less) and species richness (seven compared to two or fewer) among the four streams sampled. Our detailed study of Mud Creek in 2006 and 2007 yielded a CPUE of 3856 and 18,626 (larvae per 10m(3)), respectively. Samples in Mud Creek for all years yielded five to six native species of Cyprinidae, a family currently recognized as declining in California. Our findings suggest that seasonal streams in the Central Valley are used as spawning and rearing habitat for native fishes. The associated higher water temperatures may induce earlier spawning by adults and the increased temperatures, when coupled with high prey abundances, may increase somatic growth and survival rates.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000318775300003,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSpatial%2Band%2Btemporal%2Bdistribution%2Bof%2Bnative%2Bfish%2Blarvae%2Bin%2Bseasonal%2Band%2Bperennial%2Btributaries%2Bof%2Bthe%2BSacramento%2BRiver%252C%2BCA%252C%2BUSA%26rft.aufirst%3DRebecca%2BC.%26rft.auinit%3DRC%26rft.aulast%3DLorig%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1080%252F02705060.2012.722065%26rft.eissn%3D2156-6941%26rft.epage%3D197%26rft.genre%3Darticle%26rft.issn%3D0270-5060%26rft.issue%3D2%26rft.jtitle%3DJOURNAL%2BOF%2BFRESHWATER%2BECOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D179-197%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D179%26rft.stitle%3DJ%2BFRESHWATER%2BECOL%26rft.volume%3D28%26rft.au%3DLorig%252C%2BRC%26rft.au%3DMarchetti%252C%2BMP%26rft.au%3DKopp%252C%2BG&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93va33DRSiEMnXRexCNeV&SrcJTitle=JOURNAL+OF+FRESHWATER+ECOLOGY&SrcPubType=MD_FORMAT
