,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
0,"Brinkerhoff, CB",Oct 2022 ,Remotely Sensing River Greenhouse Gas Exchange Velocity Using the SWOT Satellite,GLOBAL BIOGEOCHEMICAL CYCLES,"Two decades of research has shown that the global river network emits significant amounts of greenhouse gas. Despite much progress, there is still large uncertainty in the temporal dynamics of gas exchange and thus carbon emissions to the atmosphere. Much of this uncertainty stems from a lack of existing tools for studying the spatiotemporal dynamics of gas exchange velocity k600 ${k}_{600}$ (the rate of this diffusive transport). We propose that the NASA/CNES/UKSA/CSA Surface Water and Ocean Topography (SWOT) satellite can provide new insights to fluvial gas exchange modeling upon launch and subsequent data collection in 2022. Here, we exploit the distinct geomorphology of SWOT-observable rivers (>50 m wide) to develop a physical model of gas exchange that is remotely sensible and explains 50% of log-transformed variation across 166 field measurements of k600 ${k}_{600}$. We then couple this model with established inversion techniques to develop BIKER, the ""Bayesian Inference of the k600 ${k}_{600}$ Exchange Rate"" algorithm. We validate BIKER on 47 SWOT-simulated rivers without an in-situ calibration, yielding an algorithm that predicts the k600 ${k}_{600}$ timeseries solely from SWOT observations with a by-river median Kling-Gupta Efficiency of 0.21. BIKER is better at inferring the temporal variation of gas exchange (median correlation coefficient of 0.91), than reproducing the absolute rates of exchange (median normalized RMSE of 51%). Finally, BIKER is robust to measurement errors implicit in the SWOT data. We suggest that BIKER will be useful in mapping global-scale fluvial gas exchange and improving CO2 $\left[\mathrm{C}{\mathrm{O}}_{2}\right]$ emissions estimates when coupled with river CO2 $\left[\mathrm{C}{\mathrm{O}}_{2}\right]$ models.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000866080000001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2022GB007419%26rft.atitle%3DRemotely%2BSensing%2BRiver%2BGreenhouse%2BGas%2BExchange%2BVelocity%2BUsing%2Bthe%2BSWOT%2BSatellite%26rft.aufirst%3DCraig%2BB.%26rft.auinit%3DCB%26rft.aulast%3DBrinkerhoff%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2022GB007419%26rft.eissn%3D1944-9224%26rft.genre%3Darticle%26rft.issn%3D0886-6236%26rft.issue%3D10%26rft.jtitle%3DGLOBAL%2BBIOGEOCHEMICAL%2BCYCLES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DGLOBAL%2BBIOGEOCHEM%2BCY%26rft.volume%3D36%26rft.au%3DBrinkerhoff%252C%2BCB%26rft.au%3DGleason%252C%2BCJ%26rft.au%3DHarlan%252C%2BME&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=GLOBAL+BIOGEOCHEMICAL+CYCLES&SrcPubType=MD_FORMAT
1,"Mas-Pla, J",Jan 2013 ,Basement Groundwater as a Complementary Resource for Overexploited Stream-Connected Alluvial Aquifers,WATER RESOURCES MANAGEMENT,"The use of groundwater from alluvial aquifers largely affects stream discharge by capturing the stream resources. This affects hydrological processes and riparian biodiversity. In this study, complementary water resources are investigated in an effort to ease human pressure on alluvial systems and, eventually, on stream-aquifer relationships. Discharge and hydrochemical data along a 5 km reach of the Tordera River (NE Spain) provide evidence that groundwater fluxes, associated with a regional hydrogeological system related to the basement fracture network, contribute to alluvial recharge and to stream flow. End-member mixing analysis considering upstream discharge, groundwater flows, and human inputs to the stream as major flow sources shows that regional basement groundwater fluxes are responsible for as much as 20 % of the total discharge, which also explains unexpected rises in stream flow. This suggests a possible new approach to local water resources planning, indicating that conjunctive use might actually be feasible.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000312731300018,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DBasement%2BGroundwater%2Bas%2Ba%2BComplementary%2BResource%2Bfor%2BOverexploited%2BStream-Connected%2BAlluvial%2BAquifers%26rft.aufirst%3DJosep%26rft.auinit%3DJ%26rft.aulast%3DMas-Pla%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs11269-012-0186-y%26rft.epage%3D308%26rft.genre%3Darticle%26rft.issn%3D0920-4741%26rft.issue%3D1%26rft.jtitle%3DWATER%2BRESOURCES%2BMANAGEMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D293-308%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D293%26rft.stitle%3DWATER%2BRESOUR%2BMANAG%26rft.volume%3D27%26rft.au%3DMas-Pla%252C%2BJ%26rft.au%3DMencio%252C%2BA%26rft.au%3DMarsinach%252C%2BA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=WATER+RESOURCES+MANAGEMENT&SrcPubType=MD_FORMAT
2,"Zhang, T",Nov 2019 ,"Carbon dioxide exchanges and their controlling factors in Guijiang River, SW China",JOURNAL OF HYDROLOGY,"The important flux estimate of carbon exchange across the water-air interface in river systems of the global carbon cycle are being increasingly recognized. However, these estimates have large uncertainty due to the incomplete temporal and spatial coverage of CO2 flux. Here, we evaluated the seasonal and spatial dynamics and controlling factors of CO2 exchange across the water-air interface and their potential role in regional and global carbon budgets in 25 river transects along Guijiang River (GJR), southwestern China, in July and December 2016. These river transects were divided into upstream (US), middle (MS), and downstream (DS) reaches in non-karst, karst and mixed areas, respectively. The riverine CO2 fluxes showed obvious seasonal variations, ranging from 5.62 +/- 5.93 g/(m(2).d) in summer to 1.25 +/- 4.02 g/(m(2).d) in winter, with an average value of 3.44 +/- 5.48 g/(m(2).d). The riverine CO2 fluxes exhibited significant spatial patterns, where the highest and lowest averaged CO2 fluxes occurred at MS in summer and winter, respectively. Generally, the river was a carbon source with respect to the atmosphere throughout the year. However, the CO2 fluxes were obviously restrained by aquatic metabolism and the carbonate buffer system in winter. Additionally, the absorbed CO2 at MS was due to strong photosynthetic and carbonate buffer activities. Carbon loss via atmospheric exchange in the GJR river basin was 0.032 +/- 0.047 Tg C/yr, which accounted for 20.1% of the riverine dissolved carbon fluxes (0.160 +/- 0.075 Tg C/yr). Thus, 0.128Tg C yr(-1) was sequestered in the GJR basin. Our results demonstrate the need to emphasize the importance of aquatic photosynthesis and the carbonate buffer system in restraining CO2 degassing in karst rivers. It is important to underscore the detailed spatiotemporal changes in CO2 flux to reduce uncertainty in current estimates of global riverine CO2 emissions.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000497250200047,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B124073%26rft.atitle%3DCarbon%2Bdioxide%2Bexchanges%2Band%2Btheir%2Bcontrolling%2Bfactors%2Bin%2BGuijiang%2BRiver%252C%2BSW%2BChina%26rft.aufirst%3DTao%26rft.auinit%3DT%26rft.aulast%3DZhang%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jhydrol.2019.124073%26rft.eissn%3D1879-2707%26rft.genre%3Darticle%26rft.issn%3D0022-1694%26rft.jtitle%3DJOURNAL%2BOF%2BHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DJ%2BHYDROL%26rft.volume%3D578%26rft.au%3DZhang%252C%2BT%26rft.au%3DLi%252C%2BJH%26rft.au%3DYuan%252C%2BDX&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=JOURNAL+OF+HYDROLOGY&SrcPubType=MD_FORMAT
3,"Valle-Levinson, A",Jan 2012 ,Impact of record flooding of a subtropical river on estuary/ocean exchange,OCEAN DYNAMICS,"Measurements of current velocity profiles during and after cresting of the Suwannee River in Northern Florida, USA, were used to investigate the effects of increased river discharge on subtidal flows near the estuarine transition with the Gulf of Mexico. Three moored velocity profilers were deployed across a lower estuary cross-section. The cross-section bathymetry consisted of a channel (similar to 5.5 m deep) near the western bank of the estuary that shoaled monotonically eastward. Two-layer gravitational exchange developed only in the deepest part of the cross-section during the river cresting and persisted for similar to 20 days. After this similar to 20-day period, the net flow decreased and was seaward throughout the water column. Net flows outside the channel were seaward throughout the observation period and were modulated by the river pulse. By comparing the estuarine response in the 5.5-m channel to theoretical responses driven by a dynamic balance between pressure gradient and stress divergence, a condition required for two-layered flow was proposed. Gravitational exchange flow should be expected when the ratio of density-driven flow to river-induced flow is greater than 0.23 to 0.28. Smaller values of this ratio should produce unidirectional, seaward flows after a river pulse. Two-layered flows restricted to the channel can be explained also with this ratio because of the sensitivity of density-driven flows to local depth and eddy viscosity. These findings need to be tested against observations in other systems affected by extreme freshwater pulses.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000299030900006,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DImpact%2Bof%2Brecord%2Bflooding%2Bof%2Ba%2Bsubtropical%2Briver%2Bon%2Bestuary%252Focean%2Bexchange%26rft.aufirst%3DArnoldo%26rft.auinit%3DA%26rft.aulast%3DValle-Levinson%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10236-011-0491-7%26rft.epage%3D85%26rft.genre%3Darticle%26rft.issn%3D1616-7341%26rft.issue%3D1%26rft.jtitle%3DOCEAN%2BDYNAMICS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D77-85%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D77%26rft.stitle%3DOCEAN%2BDYNAM%26rft.volume%3D62&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=OCEAN+DYNAMICS&SrcPubType=MD_FORMAT
4,"Butturini, A",Aug 23 2005 ,Modeling storm events to investigate the influence of the stream-catchment interface zone on stream biogeochemistry,WATER RESOURCES RESEARCH,"We formulate a new mixing model to explore hydrological and chemical conditions under which the interface between the stream and catchment interface (SCI) influences the release of reactive solutes into stream water during storms. Physically, the SCI corresponds to the hyporheic/riparian sediments. In the new model this interface is coupled through a bidirectional water exchange to the conventional two components mixing model. Simulations show that the influence of the SCI on stream solute dynamics during storms is detectable when the runoff event is dominated by the infiltrated groundwater component that flows through the SCI before entering the stream and when the flux of solutes released from SCI sediments is similar to, or higher than, the solute flux carried by the groundwater. Dissolved organic carbon (DOC) and nitrate data from two small Mediterranean streams obtained during storms are compared to results from simulations using the new model to discern the circumstances under which the SCI is likely to control the dynamics of reactive solutes in streams. The simulations and the comparisons with empirical data suggest that the new mixing model may be especially appropriate for streams in which the periodic, or persistent, abrupt changes in the level of riparian groundwater exert hydrologic control on flux of biologically reactive fluxes between the riparian/hyporheic compartment and the stream water.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000231573900003,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BW08418%26rft.atitle%3DModeling%2Bstorm%2Bevents%2Bto%2Binvestigate%2Bthe%2Binfluence%2Bof%2Bthe%2Bstream-catchment%2Binterface%2Bzone%2Bon%2Bstream%2Bbiogeochemistry%26rft.aufirst%3DA%26rft.auinit%3DA%26rft.aulast%3DButturini%26rft.date%3D2005%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2004WR003842%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D8%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D41%26rft.au%3DButturini%252C%2BA%26rft.au%3DBernal%252C%2BS%26rft.au%3DSabater%252C%2BF&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
5,"Song, JX",Apr 2010 ,"Variability of streambed vertical hydraulic conductivity with depth along the Elkhorn River, Nebraska, USA",CHINESE SCIENCE BULLETIN,"Determination of streambed hydraulic conductivity is of great importance in the analysis of stream-aquifer interactions and stream ecosystems. In this paper, in situ falling-head standpipe permeameter tests were conducted to determine streambed vertical hydraulic conductivity (K (v) ) of two connected layers of sediments at 60 test locations from eight sites in the Elkhorn River, Nebraska. Our results show that the K (v) values for the upper layer of sediments are generally larger than those in their respective lower layer of sediments. The individual K (v) value for the upper layer of sediments from all test locations of the eight sites range from 2.7 to 104.9 m/d, and the average value is 26.6 m/d. The individual K (v) value ranges from 0.4 to 73.4 m/d and the average value is 16.1 m/d for the lower layer of sediments. We believe that hyporheic processes can enhance larger streambed K (v) in the upper layer of sediments. Inflow and outflow through hyporheic zone produce more porous and permeable sediments and further result in an increasing of streambed K (v) . Moreover, we observe that bioturbation activities can destroy the clogging layer of the exposed sediments and create pore spaces in the sediments, which also further increases streambed K (v) .Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000276483000016,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DVariability%2Bof%2Bstreambed%2Bvertical%2Bhydraulic%2Bconductivity%2Bwith%2Bdepth%2Balong%2Bthe%2BElkhorn%2BRiver%252C%2BNebraska%252C%2BUSA%26rft.aufirst%3DJinxi%26rft.auinit%3DJX%26rft.aulast%3DSong%2BJinXi%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs11434-009-0640-2%26rft.epage%3D999%26rft.genre%3Darticle%26rft.issn%3D1001-6538%26rft.issue%3D10%26rft.jtitle%3DCHINESE%2BSCIENCE%2BBULLETIN%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D992-999%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D992%26rft.stitle%3DCHINESE%2BSCI%2BBULL%26rft.volume%3D55%26rft.au%3DSong%252C%2BJX%26rft.au%3DChen%252C%2BXH%26rft.au%3DWang%252C%2BWK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=CHINESE+SCIENCE+BULLETIN&SrcPubType=MD_FORMAT
6,"Zeba, I",Jul 9 2012 ,Electron-hole two-stream instability in a quantum semiconductor plasma with exchange-correlation effects,PHYSICS LETTERS A,"The electron-hole two-stream instability in a quantum semiconductor plasma has been studied including electrons and holes quantum recoil effects, exchange-correlation potentials, and degenerate pressures of the plasma species. Typical values of GaAs and GaSb semiconductors are used to estimate the growth rate of the two-stream instability. The effects of electron- and hole-phonon collision, quantum recoil effects, the streaming velocities, and the corresponding threshold on the growth rate are investigated numerically. Considering the phonon susceptibility allows the acoustic mode to exist and the collisional instability arises in combination with drift of the holes. (C) 2012 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000306027800008,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DElectron-hole%2Btwo-stream%2Binstability%2Bin%2Ba%2Bquantum%2Bsemiconductor%2Bplasma%2Bwith%2Bexchange-correlation%2Beffects%26rft.aufirst%3DI.%26rft.auinit%3DI%26rft.aulast%3DZeba%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.physleta.2012.05.049%26rft.epage%3D2313%26rft.genre%3Darticle%26rft.issn%3D0375-9601%26rft.issue%3D34%26rft.jtitle%3DPHYSICS%2BLETTERS%2BA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2309-2313%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2309%26rft.stitle%3DPHYS%2BLETT%2BA%26rft.volume%3D376%26rft.au%3DZeba%252C%2BI%26rft.au%3DYahia%252C%2BME%26rft.au%3DMoslem%252C%2BWM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=PHYSICS+LETTERS+A&SrcPubType=MD_FORMAT
7,"Caldwell, RJ",Jul 2013 ,"Statistical modeling of daily and subdaily stream temperatures: Application to the Methow River Basin, Washington",WATER RESOURCES RESEARCH,"Management of water temperatures in the Columbia River Basin (Washington) is critical because water projects have substantially altered the habitat of Endangered Species Act listed species, such as salmon, throughout the basin. This is most important in tributaries to the Columbia, such as the Methow River, where the spawning and rearing life stages of these cold water fishes occurs. Climate change projections generally predict increasing air temperatures across the western United States, with less confidence regarding shifts in precipitation. As air temperatures rise, we anticipate a corresponding increase in water temperatures, which may alter the timing and availability of habitat for fish reproduction and growth. To assess the impact of future climate change in the Methow River, we couple historical climate and future climate projections with a statistical modeling framework to predict daily mean stream temperatures. A K-nearest neighbor algorithm is also employed to: (i) adjust the climate projections for biases compared to the observed record and (ii) provide a reference for performing spatiotemporal disaggregation in future hydraulic modeling of stream habitat. The statistical models indicate the primary drivers of stream temperature are maximum and minimum air temperature and stream flow and show reasonable skill in predictability. When compared to the historical reference time period of 1916-2006, we conclude that increases in stream temperature are expected to occur at each subsequent time horizon representative of the year 2020, 2040, and 2080, with an increase of 0.8 +/- 1.9 degrees C by the year 2080.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000323419100033,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DStatistical%2Bmodeling%2Bof%2Bdaily%2Band%2Bsubdaily%2Bstream%2Btemperatures%253A%2BApplication%2Bto%2Bthe%2BMethow%2BRiver%2BBasin%252C%2BWashington%26rft.aufirst%3DR.%2BJ.%26rft.auinit%3DRJ%26rft.aulast%3DCaldwell%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fwrcr.20353%26rft.eissn%3D1944-7973%26rft.epage%3D4361%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D7%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D4346-4361%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D4346%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D49%26rft.au%3DCaldwell%252C%2BRJ%26rft.au%3DGangopadhyay%252C%2BS%26rft.au%3DElsner%252C%2BMM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
8,"Wu, YF",Oct 2020 ,SST Warming in Recent Decades in the Gulf Stream Extension Region and Its Impact on Atmospheric Rivers,ATMOSPHERE,"The sea surface temperature (SST) front in the Gulf Stream (GS) extension region is important to synoptic variations in atmosphere. In winter, large amounts of heat and moisture are released from the SST front, modulating the baroclinicity and humidity of the atmosphere, which is important for extratropical cyclones and atmospheric rivers (ARs). In this study, the variation of SST in the North Atlantic in winters since 1981 is investigated using satellite and reanalysis datasets, and a 23-year (1997 to 2019) warming trend of SST in the GS extension region is detected. The increase of SST is mainly distributed along the SST front, with more than 2 degrees C warming and a northward shift of the SST gradient from 1997 to 2019. Connected with the SST warming, significant increases in turbulent heat flux and moisture release into the atmosphere were found along the ocean front. As a result, baroclinic instability, upward water vapor flux and AR occurrence frequency increased in recent decades. Meanwhile, there was an increase in extreme rainfall along with the increase in AR landfalling on continental Western Europe (especially in the Iberian Peninsula and on the northern coast of the Mediterranean Sea).Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000584065100001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B1109%26rft.atitle%3DSST%2BWarming%2Bin%2BRecent%2BDecades%2Bin%2Bthe%2BGulf%2BStream%2BExtension%2BRegion%2Band%2BIts%2BImpact%2Bon%2BAtmospheric%2BRivers%26rft.aufirst%3DYifei%26rft.auinit%3DYF%26rft.aulast%3DWu%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fatmos11101109%26rft.eissn%3D2073-4433%26rft.genre%3Darticle%26rft.issue%3D10%26rft.jtitle%3DATMOSPHERE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DATMOSPHERE-BASEL%26rft.volume%3D11%26rft.au%3DWu%252C%2BYF%26rft.au%3DJia%252C%2BYL%26rft.au%3DZhang%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=ATMOSPHERE&SrcPubType=MD_FORMAT
9,"Dallmann, J",Aug 2020 ,Impacts of Suspended Clay Particle Deposition on Sand-Bed Morphodynamics,WATER RESOURCES RESEARCH,"Fine particles (0.1-100 microns) are ubiquitous within the water column. Observations on the interactions between suspended fine particles and sediment beds remain limited, reducing our ability to understand the interactions and feedbacks between fine particles, morphodynamics, and hyporheic flow. We performed laboratory experiments to explore changes in bedform morphodynamics and hyporheic flow following the progressive addition of kaolinite clay to the water column above a mobile sand bed. We characterized these interactions by taking high-frequency time series measurements of bed topography and freestream clay concentration combined with solute injections and bed sediment cores to characterize subsurface properties. Deposition of initially suspended clay resulted in a decrease of bedform height, celerity, and sediment flux by 14%, 22%, and 29% when 1000 g was accumulated within the bed (equal to clay/sand mass ratio of 0.4% in the bed). The hyporheic exchange flux decreased by almost a factor of 2 for all clay additions, regardless of the amount of clay eventually deposited in the bed. Post experiment sediment cores showed clay accumulation within and below the mobile layer of the bedforms, with the peak concentration occurring at the most frequent bedform scour depth. These results demonstrate the tight coupling between bed sediment morphodynamics, fine particle (clay) deposition, and hyporheic exchange. Suspended and bed load transport rates are diminished by the transfer of suspended load to the sediment via hyporheic exchange. This coupling should be considered when estimating sediment transport rates.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000582701700005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2019WR027010%26rft.atitle%3DImpacts%2Bof%2BSuspended%2BClay%2BParticle%2BDeposition%2Bon%2BSand-Bed%2BMorphodynamics%26rft.aufirst%3DJ.%26rft.auinit%3DJ%26rft.aulast%3DDallmann%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2019WR027010%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D8%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D56%26rft.au%3DDallmann%252C%2BJ%26rft.au%3DPhillips%252C%2BCB%26rft.au%3DPackman%252C%2BAI&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0D71fKrGYXVs66bBBpvRs1b&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
